iter	Logloss
1511	0.2285672459
1512	0.2285567629
1513	0.2285490611
1514	0.2285396736
1515	0.2285214624
1516	0.2285045851
1517	0.228479808
1518	0.2284647759
1519	0.2284486886
1520	0.2284396159
1521	0.2284198013
1522	0.2284058364
1523	0.2283976752
1524	0.2283850285
1525	0.2283600592
1526	0.228344282
1527	0.2283260066
1528	0.2283147825
1529	0.2282981111
1530	0.2282885853
1531	0.2282742577
1532	0.2282655253
1533	0.2282509259
1534	0.2282354273
1535	0.2282224205
1536	0.2282115345
1537	0.2282003527
1538	0.228188792
1539	0.2281705596
1540	0.2281603425
1541	0.2281506382
1542	0.2281320271
1543	0.2281167231
1544	0.2281097339
1545	0.2280928497
1546	0.2280724047
1547	0.2280629453
1548	0.2280506782
1549	0.2280391899
1550	0.2280305277
1551	0.2280211196
1552	0.2280020153
1553	0.227986659
1554	0.2279796711
1555	0.2279726535
1556	0.2279650345
1557	0.2279535971
1558	0.2279337305
1559	0.2279222097
1560	0.2279111745
1561	0.2278944789
1562	0.2278830758
1563	0.2278555746
1564	0.2278379096
1565	0.227830141
1566	0.2278205826
1567	0.227808869
1568	0.2277974879
1569	0.2277806781
1570	0.2277676316
1571	0.227750327
1572	0.2277332715
1573	0.2277245722
1574	0.2277161908
1575	0.2277056761
1576	0.2276953566
1577	0.2276869145
1578	0.2276752395
1579	0.2276586447
1580	0.227649388
1581	0.2276377629
1582	0.2276292684
1583	0.2276226498
1584	0.2276108369
1585	0.2275971609
1586	0.2275819426
1587	0.2275749082
1588	0.2275631169
1589	0.2275482685
1590	0.2275357649
1591	0.2275265976
1592	0.2275046069
1593	0.2274914739
1594	0.2274780275
1595	0.2274536722
1596	0.2274374957
1597	0.2274272607
1598	0.227418037
1599	0.2274104218
1600	0.2273940536
1601	0.2273691197
1602	0.2273538977
1603	0.2273410709
1604	0.2273305127
1605	0.2273190431
1606	0.2273089052
1607	0.2273023229
1608	0.2272947744
1609	0.2272836149
1610	0.2272692624
1611	0.2272567074
1612	0.2272469195
1613	0.2272226294
1614	0.2272046254
1615	0.2271734788
1616	0.2271588002
1617	0.2271474027
1618	0.2271391805
1619	0.2271298012
1620	0.2271182099
1621	0.227107764
1622	0.227099068
1623	0.2270935069
1624	0.2270735141
1625	0.2270610133
1626	0.227041061
1627	0.2270279647
1628	0.227017612
1629	0.2270061314
1630	0.226993567
1631	0.2269779578
1632	0.2269656287
1633	0.2269496562
1634	0.2269398066
1635	0.2269253625
1636	0.2269131422
1637	0.2269024972
1638	0.2268911121
1639	0.2268776561
1640	0.2268650974
1641	0.2268559446
1642	0.2268492229
1643	0.2268327533
1644	0.2268170369
1645	0.2268050534
1646	0.2267915647
1647	0.2267747799
1648	0.2267629878
1649	0.2267531536
1650	0.2267437725
1651	0.2267284333
1652	0.2267163886
1653	0.2267044755
1654	0.2266949633
1655	0.2266791682
1656	0.2266611698
1657	0.2266446755
1658	0.2266360664
1659	0.2266269906
1660	0.2266095063
1661	0.2266023394
1662	0.2265939044
1663	0.2265792113
1664	0.2265689204
1665	0.2265575122
1666	0.2265114452
1667	0.2265010574
1668	0.2264936636
1669	0.2264843107
1670	0.2264697126
1671	0.2264540223
1672	0.2264450439
1673	0.2264374591
1674	0.2264284251
1675	0.2264147372
1676	0.2264055562
1677	0.2263894642
1678	0.2263780659
1679	0.2263636365
1680	0.226349575
1681	0.2263350172
1682	0.2263218554
1683	0.2263175742
1684	0.2263118739
1685	0.2263045411
1686	0.2262936165
1687	0.2262830832
1688	0.2262760904
1689	0.2262450697
1690	0.2262293036
1691	0.226218218
1692	0.226199622
1693	0.2261860596
1694	0.2261733456
1695	0.226158118
1696	0.2261466489
1697	0.226137565
1698	0.226123885
1699	0.2261146365
1700	0.2261005433
1701	0.2260853579
1702	0.2260709315
1703	0.2260623085
1704	0.2260534431
1705	0.2260422693
1706	0.2260169082
1707	0.2260065581
1708	0.2259947704
1709	0.2259801721
1710	0.2259696593
1711	0.225958738
1712	0.2259492024
1713	0.2259409261
1714	0.2259284019
1715	0.2259158374
1716	0.2258996405
1717	0.2258891396
1718	0.2258763408
1719	0.2258668632
1720	0.2258591638
1721	0.2258467034
1722	0.2258338625
1723	0.2258210272
1724	0.2258118143
1725	0.2257937116
1726	0.2257831283
1727	0.2257726805
1728	0.2257652155
1729	0.2257544252
1730	0.2257515769
1731	0.2257352853
1732	0.2257294339
1733	0.2257002518
1734	0.2256571985
1735	0.2256168321
1736	0.2256053296
1737	0.2255914338
1738	0.2255662465
1739	0.2255510275
1740	0.2255406496
1741	0.2255326309
1742	0.2255245221
1743	0.2255132484
1744	0.2255004541
1745	0.225489507
1746	0.2254807877
1747	0.2254702241
1748	0.2254631126
1749	0.2254506818
1750	0.2254414314
1751	0.2254224566
1752	0.2254115155
1753	0.2254028535
1754	0.2253947792
1755	0.2253828095
1756	0.2253725273
1757	0.2253347139
1758	0.22531888
1759	0.2253105289
1760	0.2252997467
1761	0.2252894342
1762	0.2252762745
1763	0.2252645803
1764	0.2252546552
1765	0.2252399723
1766	0.2252254974
1767	0.2252134121
1768	0.2252048029
1769	0.225186286
1770	0.2251745735
1771	0.2251631022
1772	0.2251546742
1773	0.2251401378
1774	0.2251248619
1775	0.225108233
1776	0.2250977695
1777	0.225086166
1778	0.2250768443
1779	0.2250633464
1780	0.2250509871
1781	0.225041439
1782	0.2250307945
1783	0.2250062722
1784	0.2249941794
1785	0.2249838947
1786	0.2249485466
1787	0.2249409612
1788	0.2249281017
1789	0.2249169557
1790	0.2249017449
1791	0.2248858047
1792	0.2248746768
1793	0.2248644189
1794	0.2248519881
1795	0.2248451872
1796	0.2248283898
1797	0.2248196092
1798	0.2248107008
1799	0.2247951754
1800	0.2247862575
1801	0.2247804736
1802	0.2247690707
1803	0.2247532136
1804	0.2247447814
1805	0.2247362676
1806	0.2247242307
1807	0.2247098612
1808	0.2246984651
1809	0.2246850612
1810	0.2246732823
1811	0.2246610196
1812	0.2246484858
1813	0.2246426329
1814	0.2246259466
1815	0.2246154814
1816	0.224609855
1817	0.224590884
1818	0.2245788298
1819	0.2245667153
1820	0.2245556156
1821	0.2245445694
1822	0.2245336174
1823	0.2245235611
1824	0.224516921
1825	0.2245038654
1826	0.2244863555
1827	0.2244784723
1828	0.2244663681
1829	0.2244539403
1830	0.2244412222
1831	0.2244272158
1832	0.2244123025
1833	0.2244027529
1834	0.2243874473
1835	0.2243758103
1836	0.2243635863
1837	0.224355677
1838	0.2243451984
1839	0.2243344882
1840	0.2243220128
1841	0.2243118961
1842	0.2242946841
1843	0.2242755056
1844	0.2242675488
1845	0.2242501426
1846	0.2242415939
1847	0.224231983
1848	0.2242280511
1849	0.2242198233
1850	0.2242070689
1851	0.2241967032
1852	0.2241870704
1853	0.2241755341
1854	0.2241617269
1855	0.2241507666
1856	0.2241448164
1857	0.2241347496
1858	0.2241207548
1859	0.2241129021
1860	0.2240994281
1861	0.2240656979
1862	0.2240487411
1863	0.2240364348
1864	0.2240210437
1865	0.2240103843
1866	0.2239958192
1867	0.2239821162
1868	0.2239742483
1869	0.2239663352
1870	0.2239582299
1871	0.2239469653
1872	0.2239344421
1873	0.2239280521
1874	0.2239209397
1875	0.2239162669
1876	0.2239025951
1877	0.2238899037
1878	0.2238821429
1879	0.2238602792
1880	0.2238448027
1881	0.2238333419
1882	0.2238245069
1883	0.2238146954
1884	0.2237924144
1885	0.2237791084
1886	0.2237529953
1887	0.2237179374
1888	0.2236999817
1889	0.2236822939
1890	0.2236708142
1891	0.2236580534
1892	0.2236438398
1893	0.2236341496
1894	0.2236260199
1895	0.2236206404
1896	0.2236116221
1897	0.223603446
1898	0.2235948375
1899	0.2235894731
1900	0.2235795143
1901	0.2235709091
1902	0.2235584644
1903	0.2235471222
1904	0.2235373312
1905	0.2235169615
1906	0.2235085048
1907	0.2234879911
1908	0.2234786472
1909	0.2234616573
1910	0.223452529
1911	0.2234437121
1912	0.2234349513
1913	0.2234260045
1914	0.223414257
1915	0.2234039098
1916	0.2233959279
1917	0.2233833106
1918	0.2233726037
1919	0.2233642516
1920	0.2233512703
1921	0.2233419368
1922	0.2233272696
1923	0.2233095142
1924	0.2232981342
1925	0.2232867057
1926	0.2232704664
1927	0.2232596947
1928	0.2232482137
1929	0.2232377667
1930	0.2232284881
1931	0.2232190318
1932	0.223209919
1933	0.2231996965
1934	0.2231886181
1935	0.2231728551
1936	0.2231562173
1937	0.2231476606
1938	0.2231384869
1939	0.2231273994
1940	0.2231181885
1941	0.2231104498
1942	0.2231015206
1943	0.2230932233
1944	0.2230791543
1945	0.223070676
1946	0.2230636406
1947	0.2230421884
1948	0.2230311297
1949	0.2230198837
1950	0.2230041593
1951	0.2229936006
1952	0.2229766181
1953	0.2229624584
1954	0.222954222
1955	0.2229471189
1956	0.2229379159
1957	0.2229284568
1958	0.2229190577
1959	0.2229070348
1960	0.2228993148
1961	0.2228785166
1962	0.222865955
1963	0.2228536981
1964	0.2228434634
1965	0.2228312096
1966	0.2228134798
1967	0.2228080856
1968	0.2227975902
1969	0.2227898238
1970	0.2227838689
1971	0.222775586
1972	0.2227667073
1973	0.2227585588
1974	0.2227529493
1975	0.2227417755
1976	0.2227339053
1977	0.222727673
1978	0.2227172566
1979	0.2227052431
1980	0.2226958783
1981	0.2226852954
1982	0.2226740451
1983	0.2226629336
1984	0.2226535249
1985	0.2226458017
1986	0.2226335531
1987	0.2226250432
1988	0.2226131162
1989	0.2225990056
1990	0.2225812468
1991	0.2225709269
1992	0.2225605765
1993	0.2225506158
1994	0.2225433145
1995	0.2225379438
1996	0.2225310637
1997	0.222518162
1998	0.2225071719
1999	0.2224921268
2000	0.2224799922
2001	0.2224775957
2002	0.2224648418
2003	0.2224542048
2004	0.2224460388
2005	0.2224346397
2006	0.2224242199
2007	0.2224167545
2008	0.222397983
2009	0.2223818343
2010	0.2223739133
2011	0.2223667649
2012	0.2223519763
2013	0.2223423327
2014	0.2223329204
2015	0.222320731
2016	0.222311505
2017	0.2223044799
2018	0.2222973404
2019	0.2222857179
2020	0.2222773369
2021	0.2222676902
2022	0.2222564937
2023	0.2222484127
2024	0.2222400246
2025	0.2222302247
2026	0.2222156711
2027	0.2222041529
2028	0.2221930079
2029	0.2221857915
2030	0.2221797481
2031	0.2221704463
2032	0.2221640622
2033	0.2221546995
2034	0.2221451774
2035	0.2221345009
2036	0.2221244704
2037	0.2221103693
2038	0.2221002255
2039	0.2220916531
2040	0.2220814881
2041	0.2220695657
2042	0.2220608436
2043	0.2220543551
2044	0.2220439884
2045	0.2220355043
2046	0.2220255013
2047	0.2220148163
2048	0.2219995242
2049	0.2219898023
2050	0.2219742618
2051	0.221961072
2052	0.2219529044
2053	0.2219444487
2054	0.2219312841
2055	0.221920531
2056	0.2219083473
2057	0.2218977765
2058	0.2218838764
2059	0.2218709523
2060	0.2218592245
2061	0.2218492386
2062	0.2218442949
2063	0.2218336553
2064	0.2218220938
2065	0.2218115712
2066	0.2218048871
2067	0.2217939128
2068	0.2217862284
2069	0.2217739975
2070	0.2217619785
2071	0.2217530394
2072	0.2217385906
2073	0.2217324331
2074	0.2217252697
2075	0.2217090656
2076	0.2217048189
2077	0.2216934591
2078	0.2216777826
2079	0.2216684456
2080	0.2216573671
2081	0.2216414238
2082	0.2216155328
2083	0.2216068953
2084	0.221598626
2085	0.2215881826
2086	0.2215703906
2087	0.2215592228
2088	0.2215404092
2089	0.2215288049
2090	0.2215045012
2091	0.2214871453
2092	0.2214782163
2093	0.2214661368
2094	0.2214589911
2095	0.2214490985
2096	0.2214415018
2097	0.2214313449
2098	0.2214197858
2099	0.2214080756
2100	0.2213999181
2101	0.2213920232
2102	0.2213846754
2103	0.2213721842
2104	0.2213600609
2105	0.2213472333
2106	0.2213420025
2107	0.221334421
2108	0.2213233995
2109	0.2213154075
2110	0.221302486
2111	0.2212836124
2112	0.2212692049
2113	0.2212542091
2114	0.2212434541
2115	0.2212341369
2116	0.2212218008
2117	0.2212149373
2118	0.2212024442
2119	0.221194172
2120	0.2211840177
2121	0.2211751345
2122	0.2211646102
2123	0.2211528942
2124	0.2211407049
2125	0.2211287973
2126	0.2211183447
2127	0.2211065899
2128	0.2210962802
2129	0.221086418
2130	0.221076199
2131	0.2210669333
2132	0.221055403
2133	0.2210437171
2134	0.2210322488
2135	0.2210219268
2136	0.2210088285
2137	0.2209971601
2138	0.2209859508
2139	0.2209742424
2140	0.2209635263
2141	0.2209524652
2142	0.2209415
2143	0.2209265614
2144	0.2209156932
2145	0.2209066903
2146	0.2208860463
2147	0.2208737195
2148	0.220864772
2149	0.2208497863
2150	0.2208384781
2151	0.2208296632
2152	0.2208187218
2153	0.2208104015
2154	0.2208023299
2155	0.2207958582
2156	0.2207858349
2157	0.2207812408
2158	0.2207748113
2159	0.2207697178
2160	0.2207576376
2161	0.220747205
2162	0.2207358177
2163	0.220726556
2164	0.2207147913
2165	0.220702459
2166	0.2206957966
2167	0.2206866244
2168	0.2206727667
2169	0.2206636032
2170	0.2206501298
2171	0.2206408277
2172	0.2206363376
2173	0.220622487
2174	0.2206116565
2175	0.2205996703
2176	0.2205908422
2177	0.2205815592
2178	0.2205708814
2179	0.2205610849
2180	0.2205511474
2181	0.2205371067
2182	0.2205269014
2183	0.220517725
2184	0.2205096909
2185	0.2204988603
2186	0.220488402
2187	0.2204686851
2188	0.2204608733
2189	0.2204518709
2190	0.2204382778
2191	0.2204269167
2192	0.2204195519
2193	0.2204088006
2194	0.2204020352
2195	0.2203889559
2196	0.2203780486
2197	0.2203610346
2198	0.220351181
2199	0.2203392973
2200	0.2203289575
2201	0.2203228853
2202	0.2203141821
2203	0.2202926846
2204	0.2202754116
2205	0.2202655302
2206	0.2202467967
2207	0.22024008
2208	0.2202236804
2209	0.2202116347
2210	0.2202031994
2211	0.2201925495
2212	0.2201815729
2213	0.220172123
2214	0.2201587073
2215	0.220151718
2216	0.220146576
2217	0.2201370947
2218	0.2201285272
2219	0.2201177824
2220	0.2201092729
2221	0.2201001435
2222	0.2200928543
2223	0.2200854517
2224	0.2200782094
2225	0.2200681865
2226	0.2200580413
2227	0.2200492758
2228	0.2200408809
2229	0.2200328247
2230	0.2200218352
2231	0.2200066627
2232	0.2200024499
2233	0.2199918695
2234	0.2199868925
2235	0.2199757948
2236	0.2199675339
2237	0.219958238
2238	0.2199472851
2239	0.2199384538
2240	0.2199290998
2241	0.2199208045
2242	0.2199128487
2243	0.2199012708
2244	0.2198922834
2245	0.2198839753
2246	0.219875217
2247	0.2198667601
2248	0.2198596635
2249	0.2198508256
2250	0.2198425645
2251	0.2198300909
2252	0.219816525
2253	0.2198079719
2254	0.2197988858
2255	0.2197886856
2256	0.2197751961
2257	0.2197663005
2258	0.2197572749
2259	0.2197471823
2260	0.2197352227
2261	0.2197265137
2262	0.2197121223
2263	0.2197034111
2264	0.2196935375
2265	0.2196816758
2266	0.2196707648
2267	0.2196557483
2268	0.2196479984
2269	0.2196359046
2270	0.2196317188
2271	0.219620311
2272	0.2196130552
2273	0.2195980752
2274	0.2195892051
2275	0.2195828212
2276	0.2195724225
2277	0.2195581973
2278	0.2195433295
2279	0.2195335689
2280	0.2195228712
2281	0.2195161868
2282	0.2195058846
2283	0.2194962788
2284	0.2194801581
2285	0.2194739968
2286	0.2194622325
2287	0.2194522303
2288	0.2194469859
2289	0.2194362661
2290	0.2194240309
2291	0.2194141489
2292	0.2194048015
2293	0.219393372
2294	0.2193848667
2295	0.2193710351
2296	0.2193617779
2297	0.2193491467
2298	0.2193393337
2299	0.2193256542
2300	0.2193123074
2301	0.2193029831
2302	0.219295187
2303	0.2192825046
2304	0.219276789
2305	0.2192622079
2306	0.2192539894
2307	0.2192430439
2308	0.219234444
2309	0.2192285097
2310	0.2192194332
2311	0.2192085157
2312	0.2191999019
2313	0.2191923993
2314	0.2191814717
2315	0.219170001
2316	0.2191608594
2317	0.2191437933
2318	0.2191273192
2319	0.2191183256
2320	0.2191070115
2321	0.2190980487
2322	0.219087155
2323	0.2190591928
2324	0.2190499228
2325	0.2190395127
2326	0.2190296924
2327	0.2190191501
2328	0.2190073822
2329	0.2189952429
2330	0.2189807909
2331	0.2189683348
2332	0.2189472834
2333	0.2189374024
2334	0.218924202
2335	0.2189133987
2336	0.2189037661
2337	0.2188840008
2338	0.2188786841
2339	0.2188647784
2340	0.2188557067
2341	0.2188459787
2342	0.2188365258
2343	0.2188277033
2344	0.2188178701
2345	0.2188089846
2346	0.2188013205
2347	0.2187926911
2348	0.2187839418
2349	0.2187764104
2350	0.2187655388
2351	0.2187571061
2352	0.2187428544
2353	0.2187328559
2354	0.2187261648
2355	0.2187186256
2356	0.2187077801
2357	0.2186967057
2358	0.2186860881
2359	0.2186765914
2360	0.218668844
2361	0.2186588465
2362	0.2186428469
2363	0.218633253
2364	0.2186250088
2365	0.2186054673
2366	0.2185931758
2367	0.2185746322
2368	0.2185566038
2369	0.2185419628
2370	0.2185245003
2371	0.2185138572
2372	0.2185100172
2373	0.2184992091
2374	0.2184893671
2375	0.2184810257
2376	0.2184717476
2377	0.2184594987
2378	0.2184481029
2379	0.218436455
2380	0.2184287433
2381	0.2184167763
2382	0.2184089158
2383	0.2183975931
2384	0.2183910165
2385	0.2183817893
2386	0.2183629003
2387	0.2183523858
2388	0.2183401201
2389	0.2183323713
2390	0.2183152715
2391	0.2182944004
2392	0.2182775532
2393	0.2182630621
2394	0.2182549217
2395	0.2182485246
2396	0.2182463705
2397	0.2182381533
2398	0.2182280543
2399	0.2182217275
2400	0.2182110815
2401	0.2182021011
2402	0.2181823993
2403	0.2181741552
2404	0.2181648684
2405	0.2181556909
2406	0.2181459372
2407	0.2181311314
2408	0.2181228066
2409	0.2181070687
2410	0.2180882493
2411	0.2180792053
2412	0.2180619261
2413	0.2180488831
2414	0.2180389449
2415	0.2180292811
2416	0.2180214588
2417	0.2180115795
2418	0.2180033004
2419	0.2179946166
2420	0.2179797766
2421	0.2179689702
2422	0.2179629608
2423	0.2179594279
2424	0.2179552583
2425	0.2179445613
2426	0.2179388771
2427	0.2179285358
2428	0.2179189498
2429	0.217913021
2430	0.2179038845
2431	0.2178965018
2432	0.2178894192
2433	0.2178811333
2434	0.2178724996
2435	0.2178611156
2436	0.2178512063
2437	0.2178438858
2438	0.2178354786
2439	0.2178277897
2440	0.2178183515
2441	0.2178050505
2442	0.2177955493
2443	0.2177860885
2444	0.2177746807
2445	0.217757312
2446	0.2177484191
2447	0.2177379138
2448	0.2177300081
2449	0.2177178993
2450	0.2177130949
2451	0.2177032861
2452	0.2176934614
2453	0.2176855113
2454	0.2176702696
2455	0.2176616357
2456	0.217644667
2457	0.217626337
2458	0.2176166273
2459	0.2176091024
2460	0.2176032427
2461	0.2175896428
2462	0.217581446
2463	0.2175730047
2464	0.2175625472
2465	0.2175533171
2466	0.2175449363
2467	0.2175359588
2468	0.2175273269
2469	0.2175164348
2470	0.2175052446
2471	0.2174992378
2472	0.2174852555
2473	0.2174759867
2474	0.2174653949
2475	0.2174573477
2476	0.2174509532
2477	0.2174434352
2478	0.2174350965
2479	0.2174255508
2480	0.2174186149
2481	0.2174085077
2482	0.217395042
2483	0.2173849001
2484	0.2173682786
2485	0.2173537235
2486	0.2173453871
2487	0.2173367703
2488	0.2173283626
2489	0.2173191107
2490	0.2173107613
2491	0.2173019686
2492	0.2172908073
2493	0.217282666
2494	0.2172776342
2495	0.2172715805
2496	0.2172628049
2497	0.2172553606
2498	0.2172387749
2499	0.2172251753
2500	0.2172109324
2501	0.2172042622
2502	0.2171971343
2503	0.2171904839
2504	0.2171772931
2505	0.2171652514
2506	0.2171556115
2507	0.2171475877
2508	0.2171392846
2509	0.2171355179
2510	0.2171296864
2511	0.217122668
2512	0.2171053915
2513	0.2170901037
2514	0.2170776084
2515	0.2170685244
2516	0.2170600435
2517	0.2170462959
2518	0.2170301473
2519	0.2170234117
2520	0.2170122438
2521	0.217001584
2522	0.2169893846
2523	0.216981022
2524	0.2169711787
2525	0.2169597545
2526	0.2169498185
2527	0.2169393186
2528	0.216927786
2529	0.2169192775
2530	0.2169075062
2531	0.2168948137
2532	0.2168828551
2533	0.2168717725
2534	0.2168616464
2535	0.2168551776
2536	0.2168475387
2537	0.2168402439
2538	0.2168305581
2539	0.2168232503
2540	0.2168127799
2541	0.2168044864
2542	0.2167952247
2543	0.2167877043
2544	0.2167818774
2545	0.2167736353
2546	0.2167654035
2547	0.216757828
2548	0.216746365
2549	0.2167366999
2550	0.2167288748
2551	0.2167207552
2552	0.2167136018
2553	0.2167075247
2554	0.216695421
2555	0.2166879659
2556	0.2166810172
2557	0.2166747136
2558	0.2166675145
2559	0.2166568264
2560	0.2166499974
2561	0.2166395369
2562	0.2166273856
2563	0.2166114315
2564	0.2166019974
2565	0.2165945216
2566	0.2165852874
2567	0.216579155
2568	0.2165697249
2569	0.2165636876
2570	0.2165475225
2571	0.2165405628
2572	0.2165305441
2573	0.2165154134
2574	0.2165067252
2575	0.2164979084
2576	0.2164893882
2577	0.2164827169
2578	0.216474543
2579	0.2164663696
2580	0.2164608363
2581	0.2164540789
2582	0.2164452223
2583	0.2164360892
2584	0.2164193406
2585	0.2164102439
2586	0.2164001597
2587	0.2163933129
2588	0.216384888
2589	0.2163759691
2590	0.2163676085
2591	0.2163628022
2592	0.2163463805
2593	0.2163313798
2594	0.2163218363
2595	0.2163080316
2596	0.2162938146
2597	0.2162840084
2598	0.2162718321
2599	0.216256458
2600	0.2162425732
2601	0.2162280342
2602	0.2162170736
2603	0.2162052523
2604	0.2161952174
2605	0.2161841912
2606	0.2161754661
2607	0.216160377
2608	0.2161458516
2609	0.216137258
2610	0.2161302452
2611	0.216119368
2612	0.2161069113
2613	0.2160933314
2614	0.2160834059
2615	0.2160725685
2616	0.2160682768
2617	0.2160572994
2618	0.2160514657
2619	0.2160434317
2620	0.2160389085
2621	0.2160317097
2622	0.21602042
2623	0.2160112417
2624	0.2160026196
2625	0.2159923548
2626	0.2159847897
2627	0.2159776187
2628	0.2159748721
2629	0.2159665463
2630	0.2159587545
2631	0.2159488566
2632	0.2159376288
2633	0.2159280899
2634	0.2159165138
2635	0.2159013604
2636	0.2158925622
2637	0.2158830887
2638	0.2158742111
2639	0.2158662604
2640	0.2158567731
2641	0.2158491972
2642	0.2158450231
2643	0.2158336981
2644	0.2158216838
2645	0.215812418
2646	0.2158045575
2647	0.2157899587
2648	0.2157805614
2649	0.215773906
2650	0.2157664605
2651	0.215756813
2652	0.2157487082
2653	0.2157377078
2654	0.2157236442
2655	0.2157179335
2656	0.215708839
2657	0.2156960292
2658	0.2156843552
2659	0.2156808033
2660	0.2156723485
2661	0.2156671817
2662	0.2156586844
2663	0.2156498574
2664	0.2156395837
2665	0.2156320656
2666	0.2156220213
2667	0.2156103026
2668	0.2156020748
2669	0.2155929809
2670	0.2155813834
2671	0.2155712562
2672	0.2155619601
2673	0.2155532901
2674	0.2155461257
2675	0.2155380548
2676	0.215528554
2677	0.2155143262
2678	0.2155071049
2679	0.2154986165
2680	0.2154839664
2681	0.2154697616
2682	0.2154586811
2683	0.2154498752
2684	0.2154411568
2685	0.2154290102
2686	0.2154167653
2687	0.2154044879
2688	0.2153972427
2689	0.2153865859
2690	0.2153794118
2691	0.2153717384
2692	0.2153589377
2693	0.2153526417
2694	0.2153424678
2695	0.2153265219
2696	0.2153157359
2697	0.2153030352
2698	0.2152984084
2699	0.2152909959
2700	0.2152808032
2701	0.2152720156
2702	0.2152635936
2703	0.2152540284
2704	0.215248263
2705	0.215240623
2706	0.2152389967
2707	0.2152300072
2708	0.2152154395
2709	0.2152076547
2710	0.2151953541
2711	0.2151879148
2712	0.2151762768
2713	0.2151678816
2714	0.2151548097
2715	0.2151431986
2716	0.215129634
2717	0.2151198553
2718	0.2151057368
2719	0.2150949164
2720	0.2150877778
2721	0.2150768719
2722	0.2150659063
2723	0.2150545559
2724	0.2150430213
2725	0.2150351901
2726	0.2150279329
2727	0.2150197174
2728	0.215011557
2729	0.2150011081
2730	0.2149904695
2731	0.2149808596
2732	0.2149734995
2733	0.214965621
2734	0.2149543868
2735	0.2149440023
2736	0.2149345987
2737	0.2149259875
2738	0.2149174821
2739	0.2149113295
2740	0.214898989
2741	0.2148891083
2742	0.2148836672
2743	0.2148791475
2744	0.2148723753
2745	0.2148681344
2746	0.2148573385
2747	0.2148459813
2748	0.2148373431
2749	0.2148295724
2750	0.2148204588
2751	0.2148115575
2752	0.2148017939
2753	0.2147912571
2754	0.2147826521
2755	0.2147710186
2756	0.2147663298
2757	0.2147567934
2758	0.2147441938
2759	0.214735988
2760	0.2147331978
2761	0.2147245774
2762	0.2147192268
2763	0.2147068284
2764	0.2146942813
2765	0.2146835292
2766	0.2146716852
2767	0.2146662385
2768	0.2146593525
2769	0.2146540376
2770	0.2146457821
2771	0.2146371261
2772	0.214626586
2773	0.2146177702
2774	0.2146115604
2775	0.2145997057
2776	0.2145915278
2777	0.2145804523
2778	0.2145724093
2779	0.2145650682
2780	0.2145571759
2781	0.2145469267
2782	0.2145394857
2783	0.2145310529
2784	0.2145185247
2785	0.2145113593
2786	0.2145003114
2787	0.2144917778
2788	0.214480064
2789	0.2144740984
2790	0.2144655928
2791	0.2144576549
2792	0.2144426881
2793	0.2144328703
2794	0.2144216306
2795	0.2144163669
2796	0.2144083821
2797	0.214394766
2798	0.2143877357
2799	0.2143780935
2800	0.2143697101
2801	0.2143627874
2802	0.2143528122
2803	0.2143421637
2804	0.2143369074
2805	0.2143285766
2806	0.2143147106
2807	0.214301908
2808	0.2142940264
2809	0.2142828346
2810	0.2142751576
2811	0.2142645564
2812	0.2142573595
2813	0.2142470779
2814	0.2142398969
2815	0.2142304317
2816	0.2142223058
2817	0.2142122182
2818	0.2142020586
2819	0.2141925926
2820	0.2141822513
2821	0.2141704967
2822	0.2141621746
2823	0.2141549911
2824	0.2141479933
2825	0.2141333817
2826	0.2141263136
2827	0.214116526
2828	0.2141100696
2829	0.2141032591
2830	0.2140945707
2831	0.214086258
2832	0.214078529
2833	0.2140711028
2834	0.2140619259
2835	0.2140541325
2836	0.2140406337
2837	0.2140329688
2838	0.2140230367
2839	0.2140141147
2840	0.2140042711
2841	0.2139910128
2842	0.2139804488
2843	0.2139727486
2844	0.2139634083
2845	0.2139513145
2846	0.2139418872
2847	0.2139256579
2848	0.2139154495
2849	0.2139034308
2850	0.2139013892
2851	0.2138902215
2852	0.213882042
2853	0.2138748728
2854	0.2138647114
2855	0.2138571148
2856	0.2138480734
2857	0.2138373467
2858	0.2138303143
2859	0.2138209021
2860	0.2138134217
2861	0.2138062797
2862	0.2137968287
2863	0.21378669
2864	0.2137779997
2865	0.2137672566
2866	0.2137575205
2867	0.213742219
2868	0.2137311271
2869	0.2137201275
2870	0.2137089945
2871	0.2136946981
2872	0.2136863498
2873	0.2136757637
2874	0.2136646971
2875	0.2136494278
2876	0.2136391306
2877	0.2136229763
2878	0.2136132064
2879	0.2136039288
2880	0.2135944911
2881	0.2135846349
2882	0.2135798025
2883	0.2135709358
2884	0.2135634585
2885	0.2135546338
2886	0.213545775
2887	0.2135365669
2888	0.213527194
2889	0.2135162237
2890	0.2135085705
2891	0.213498821
2892	0.2134907617
2893	0.2134856003
2894	0.2134762152
2895	0.2134665699
2896	0.2134546893
2897	0.2134379331
2898	0.2134260297
2899	0.2134147175
2900	0.2134051831
2901	0.2133947399
2902	0.2133804542
2903	0.2133707687
2904	0.21335755
2905	0.2133518428
2906	0.213345442
2907	0.2133324455
2908	0.2133265742
2909	0.2133139872
2910	0.2133052314
2911	0.2132972441
2912	0.213288656
2913	0.2132798924
2914	0.2132693143
2915	0.2132591445
2916	0.2132523665
2917	0.2132444708
2918	0.2132372887
2919	0.2132304653
2920	0.2132201644
2921	0.2132090697
2922	0.2131979113
